artistID,artist_name,listener_count,total_listens,average_listens_per_listener,tag_assignment_count,top_tags,vibe_summary,popularity_tier,lastfm_url
9550,Ahmed Bukhatir,2,719,359.5,5,nasheed; acoustic; ambient; spiritual,story-driven; chill,niche in sample,http://www.last.fm/music/Ahmed+Bukhatir
9551,Leonard J. Paul,1,178,178.0,0,,eclectic,niche in sample,http://www.last.fm/music/Leonard+J.+Paul
9552,Gustav Mahler,2,184,92.0,5,classical; 1900; composers,cinematic,niche in sample,http://www.last.fm/music/Gustav+Mahler
9553,Sheila Chandra,1,130,130.0,5,world; chanting; gorgeousity; world music,eclectic,niche in sample,http://www.last.fm/music/Sheila+Chandra
9554,Jai Uttal,1,128,128.0,2,chanting; world,eclectic,niche in sample,http://www.last.fm/music/Jai+Uttal
9555,芸能山城組,2,322,161.0,16,anime; art music; avant-garde; berep guest dj closedmouth jfr; berep shows the love; check; coisa de deus; contemporary chamber music; epic; film music composer,cinematic,niche in sample,http://www.last.fm/music/%E8%8A%B8%E8%83%BD%E5%B1%B1%E5%9F%8E%E7%B5%84
9556,Sami Yusuf,1,124,124.0,7,islam; male vocalists; muslim; nasheed; specials to 3mmey; ummah; world music,vocal-forward,niche in sample,http://www.last.fm/music/Sami+Yusuf
9557,Geinoh Yamashiro-gumi,1,106,106.0,2,filmgroove; japanese,eclectic,niche in sample,http://www.last.fm/music/Geinoh+Yamashiro-gumi
9558,Auktyon,1,89,89.0,0,,eclectic,niche in sample,http://www.last.fm/music/Auktyon
9559,Emad Sayyah,1,87,87.0,0,,eclectic,niche in sample,http://www.last.fm/music/Emad+Sayyah
9560,Lester Flatt & Earl Scruggs,1,84,84.0,9,50s; 60s; americana; bluegrass; country,story-driven,niche in sample,http://www.last.fm/music/Lester%2BFlatt%2B%2526%2BEarl%2BScruggs
9561,Trancendental Anarchists,1,82,82.0,2,ambient; electronica,upbeat; chill,niche in sample,http://www.last.fm/music/Trancendental+Anarchists
9562,David Arnold,1,77,77.0,9,soundtrack; chef musinum; film music composer; instrumental; jean marc toma; lostfreeq; new beat,cinematic,niche in sample,http://www.last.fm/music/David+Arnold
9563,Warner Bros.,1,75,75.0,1,popular,upbeat,niche in sample,http://www.last.fm/music/Warner+Bros.
9564,Dinesh D'Souza,1,75,75.0,4,apologetics; bible study; debate; philosophy,eclectic,niche in sample,http://www.last.fm/music/Dinesh+D%27Souza
9565,Frank Luntz,1,73,73.0,4,conservative; impossible for liberals to deal with; liberty; small government,eclectic,niche in sample,http://www.last.fm/music/Frank+Luntz
9566,土屋アンナ,3,1405,468.3,1,anna tsuchiya,eclectic,niche in sample,http://www.last.fm/music/%E5%9C%9F%E5%B1%8B%E3%82%A2%E3%83%B3%E3%83%8A
9567,BONNIE PINK,4,3030,757.5,8,<3; asia queen; ballad; check; cute; j-pop; jazz; rurouni kenshin,upbeat; groove-led,niche in sample,http://www.last.fm/music/BONNIE+PINK
9568,ayaka,1,31,31.0,2,female vocalists; j-pop,upbeat; vocal-forward,niche in sample,http://www.last.fm/music/ayaka
9569,Angela Aki,3,1182,394.0,3,female vocalists; j-pop; piano,upbeat; vocal-forward,niche in sample,http://www.last.fm/music/Angela+Aki
9570,아이비,1,31,31.0,5,female vocalists; k-pop; korean; kpop; pop,upbeat; vocal-forward,niche in sample,http://www.last.fm/music/%EC%95%84%EC%9D%B4%EB%B9%84
9571,Mindless Faith,2,501,250.5,3,cover; ebm; industrial,eclectic,niche in sample,http://www.last.fm/music/Mindless+Faith
9572,坂本美雨,1,8,8.0,0,,eclectic,niche in sample,http://www.last.fm/music/%E5%9D%82%E6%9C%AC%E7%BE%8E%E9%9B%A8
9573,Hironosuke Satou,1,6,6.0,0,,eclectic,niche in sample,http://www.last.fm/music/Hironosuke+Satou
9574,SoulJa,1,5,5.0,0,,eclectic,niche in sample,http://www.last.fm/music/SoulJa
9575,Jackie Chan & Kim,1,3,3.0,0,,eclectic,niche in sample,http://www.last.fm/music/Jackie%2BChan%2B%2526%2BKim
9576,ANNA TSUCHIYA inspi' NANA (BLACK STONES),3,288,96.0,6,japanese; anime; j-pop; j-rock; soundtrack,high-energy; upbeat; cinematic,niche in sample,http://www.last.fm/music/ANNA+TSUCHIYA+inspi%27+NANA+%28BLACK+STONES%29
9577,Spin Aqua,1,2,2.0,5,j-rock; anna tsuchiya; japanese; kazu,high-energy,niche in sample,http://www.last.fm/music/Spin+Aqua
9578,Ivy,3,219,73.0,5,best song ever; chillout; electronic; greys anatomy soundtrack; indie,upbeat; chill; indie/alternative; cinematic,niche in sample,http://www.last.fm/music/Ivy
9579,B2K,1,1,1.0,1,christmas,eclectic,niche in sample,http://www.last.fm/music/B2K
9580,MISIA,2,512,256.0,0,,eclectic,niche in sample,http://www.last.fm/music/MISIA
9581,Jin-Roh,1,1,1.0,0,,eclectic,niche in sample,http://www.last.fm/music/Jin-Roh
9582,Twinkle,2,576,288.0,1,rhythmic noise,eclectic,niche in sample,http://www.last.fm/music/Twinkle
9583,Caroline,1,1,1.0,10,downtempo; chillout; electronic; electronica; ethereal; female vocalists; indie; lounge; shoegaze,upbeat; chill; indie/alternative; vocal-forward,niche in sample,http://www.last.fm/music/Caroline
9584,Alize,1,1,1.0,0,,eclectic,niche in sample,http://www.last.fm/music/Alize
9585,椎名林檎,6,2377,396.2,8,alternative; electronic; experimental; female vocalists; j-rock; jazz; rock; yumiko,high-energy; upbeat; groove-led; indie/alternative; vocal-forward,niche in sample,http://www.last.fm/music/%E6%A4%8E%E5%90%8D%E6%9E%97%E6%AA%8E
9586,姫神,1,1,1.0,0,,eclectic,niche in sample,http://www.last.fm/music/%E5%A7%AB%E7%A5%9E
9587,東京事変,3,283,94.3,9,alternative; check; female vocalists; indie rock; j-pop; j-rock; japan; japanese; rock,high-energy; upbeat; indie/alternative; vocal-forward,niche in sample,http://www.last.fm/music/%E6%9D%B1%E4%BA%AC%E4%BA%8B%E5%A4%89
9588,笹川美和,1,1,1.0,0,,eclectic,niche in sample,http://www.last.fm/music/%E7%AC%B9%E5%B7%9D%E7%BE%8E%E5%92%8C
9589,Symarip,1,1282,1282.0,6,rocksteady; skinhead reggae; move your body; ska,high-energy,niche in sample,http://www.last.fm/music/Symarip
9590,The Pioneers,2,1407,703.5,6,60s; 70s; jamaica; jamaican; reggae; ska,eclectic,niche in sample,http://www.last.fm/music/The+Pioneers
9591,Prince Buster,2,1276,638.0,6,ska; jamaica; jamaican; ska rocksteady,high-energy,niche in sample,http://www.last.fm/music/Prince+Buster
9592,The Offenders,1,1221,1221.0,6,i am home; move your body; reggae; ska; skinhead reggae; traditional skinhead,eclectic,niche in sample,http://www.last.fm/music/The+Offenders
9593,Derrick Morgan,1,1041,1041.0,11,rocksteady; ska; 60s; 70s; jamaica; jamaican; reggae; roots; skinhead reggae,high-energy,niche in sample,http://www.last.fm/music/Derrick+Morgan
9594,The Kingstonians,1,771,771.0,7,boss sound; early reggae; jamaica; move your body; reggae; rocksteady; skinhead reggae,high-energy,niche in sample,http://www.last.fm/music/The+Kingstonians
9595,Desmond Dekker,2,993,496.5,10,reggae; ska; 60s; jamaica; jamaican; move your body; rocksteady,high-energy,niche in sample,http://www.last.fm/music/Desmond+Dekker
9596,Alton Ellis,2,1012,506.0,5,rocksteady; boss sound; early reggae; move your body,high-energy,niche in sample,http://www.last.fm/music/Alton+Ellis
9597,The Ethiopians,2,843,421.5,0,,eclectic,niche in sample,http://www.last.fm/music/The+Ethiopians
9598,Jimmy Cliff,2,1069,534.5,28,reggae; 70s; ska; 60s; 80s; jamaican; awesome-ness; best songs of the 60s; best songs of the 70s; chill,chill,niche in sample,http://www.last.fm/music/Jimmy+Cliff
9599,Scrapy,1,656,656.0,0,,eclectic,niche in sample,http://www.last.fm/music/Scrapy
9600,The Clarendonians,1,643,643.0,9,boss sound; early reggae; jamaica; move your body; reggae; rocksteady; ska; skinhead reggae; trojan,high-energy,niche in sample,http://www.last.fm/music/The+Clarendonians
9601,Judge Dread,1,619,619.0,3,ska; british,eclectic,niche in sample,http://www.last.fm/music/Judge+Dread
9602,The Upsessions,1,572,572.0,4,boss sound; early reggae; ska; skinhead reggae,eclectic,niche in sample,http://www.last.fm/music/The+Upsessions
9603,The Kings of Nuthin',1,535,535.0,14,punkabilly; psychobilly; rockabilly; 50s rock revival; approfondire; best unknown bands tracks to be observed; grave stompers; neo-swing; psychobilly swing; punk rock,high-energy,niche in sample,http://www.last.fm/music/The+Kings+of+Nuthin%27
9604,Perkele,1,477,477.0,2,jao bejbe; punk,high-energy,niche in sample,http://www.last.fm/music/Perkele
9605,Hub City Stompers,1,444,444.0,0,,eclectic,niche in sample,http://www.last.fm/music/Hub+City+Stompers
9606,The Upsetters,1,400,400.0,6,reggae; dub; jamaica; jamaican; skinhead reggae,eclectic,niche in sample,http://www.last.fm/music/The+Upsetters
9607,The Tennors,1,392,392.0,11,jamaica; reggae; boss sound; early reggae; jamaican; move your body; rocksteady; ska; trojan,high-energy,niche in sample,http://www.last.fm/music/The+Tennors
9608,Justin Hinds & The Dominoes,1,389,389.0,8,60s; reggae; ska; jamaica; jamaican,eclectic,niche in sample,http://www.last.fm/music/Justin%2BHinds%2B%2526%2BThe%2BDominoes
9609,The Techniques,1,370,370.0,6,doo wop; jamaica; jamaican; reggae; ska; white doo wop,eclectic,niche in sample,http://www.last.fm/music/The+Techniques
9610,Phyllis Dillon,1,369,369.0,5,60s; female vocalists; jamaica; reggae; rocksteady,high-energy; vocal-forward,niche in sample,http://www.last.fm/music/Phyllis+Dillon
9611,Clancy Eccles,1,364,364.0,1,reggae,eclectic,niche in sample,http://www.last.fm/music/Clancy+Eccles
9612,Mr. Symarip,1,360,360.0,5,ska; reggae; rocksteady; skinhead reggae,high-energy,niche in sample,http://www.last.fm/music/Mr.+Symarip
9613,Skarface,1,350,350.0,3,ska; seen live,eclectic,niche in sample,http://www.last.fm/music/Skarface
9614,Dandy Livingstone,1,342,342.0,7,ska; jamaica; jamaican; reggae; rocksteady; skinhead reggae,high-energy,niche in sample,http://www.last.fm/music/Dandy+Livingstone
9615,The Hot Rod All Stars,1,340,340.0,0,,eclectic,niche in sample,http://www.last.fm/music/The+Hot+Rod+All+Stars
9616,Slim Smith,1,313,313.0,7,boss sound; jamaica; jamaican; move your body; rocksteady; ska; skinhead reggae,high-energy,niche in sample,http://www.last.fm/music/Slim+Smith
9617,The Blues Busters,1,302,302.0,0,,eclectic,niche in sample,http://www.last.fm/music/The+Blues+Busters
9618,Evil Conduct,1,294,294.0,0,,eclectic,niche in sample,http://www.last.fm/music/Evil+Conduct
9619,Loikaemie,1,291,291.0,0,,eclectic,niche in sample,http://www.last.fm/music/Loikaemie
9620,The Pepper Pots,1,290,290.0,1,ska rocksteady,high-energy,niche in sample,http://www.last.fm/music/The+Pepper+Pots
9621,The Maytals,1,289,289.0,1,jamaican,eclectic,niche in sample,http://www.last.fm/music/The+Maytals
9622,8°6 Crew,1,286,286.0,0,,eclectic,niche in sample,http://www.last.fm/music/8%C2%B06+Crew
9623,Stomper 98,1,283,283.0,0,,eclectic,niche in sample,http://www.last.fm/music/Stomper+98
9624,Pat Kelly,1,273,273.0,2,reggae; rocksteady,high-energy,niche in sample,http://www.last.fm/music/Pat+Kelly
9625,Dr. Ring-Ding & The Senior Allstars,1,271,271.0,2,country: germany; ska,story-driven,niche in sample,http://www.last.fm/music/Dr.%2BRing-Ding%2B%2526%2BThe%2BSenior%2BAllstars
9626,The Melodians,1,263,263.0,6,ska; jamaica; jamaican; reggae; rocksteady,high-energy,niche in sample,http://www.last.fm/music/The+Melodians
9627,The Versatiles,1,249,249.0,8,60s; 70s; boss sound; early reggae; move your body; reggae; rocksteady; skinhead reggae,high-energy,niche in sample,http://www.last.fm/music/The+Versatiles
9628,The Silvertones,1,248,248.0,0,,eclectic,niche in sample,http://www.last.fm/music/The+Silvertones
9629,Edwyn Collins,4,6999,1749.8,19,pop; singer-songwriter; alternative; amazing grace; brawling; britpop; cover; edinburgh; gluhie 90e; i buy singles for b-sides like this,upbeat; story-driven; indie/alternative,niche in sample,http://www.last.fm/music/Edwyn+Collins
9630,The Gutter Twins,2,1231,615.5,8,alternative; alternative rock; 00s; indie; rock,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/The+Gutter+Twins
9631,The Divine Comedy,5,1570,314.0,10,britpop; alternative; animals; cover; covers; indie; indie pop; love; singer-songwriter,upbeat; story-driven; indie/alternative,niche in sample,http://www.last.fm/music/The+Divine+Comedy
9632,Kula Shaker,5,1254,250.8,26,britpop; alternative rock; rock; uk; 1996; 1997; 90s; alternative; amazing; british,high-energy; upbeat; indie/alternative,niche in sample,http://www.last.fm/music/Kula+Shaker
9633,Brett Anderson,4,2235,558.8,4,british; indie; male vocalists; seen live,indie/alternative; vocal-forward,niche in sample,http://www.last.fm/music/Brett+Anderson
9634,Mono Inc.,2,2839,1419.5,11,asp; ballad; dad; depeche mode; gothic metal; gothrock; gothrock gotik romantic sad; in my heart; sisters of mercy; temple of the torn,high-energy; dark,niche in sample,http://www.last.fm/music/Mono+Inc.
9635,Peter Fox,3,804,268.0,1,german,eclectic,niche in sample,http://www.last.fm/music/Peter+Fox
9636,Jesus on Extasy,5,1406,281.2,10,gothic; electronic; alternative rock; ebm; german; industrial; industrial rock,high-energy; upbeat; indie/alternative; dark,niche in sample,http://www.last.fm/music/Jesus+on+Extasy
9637,Zeraphine,3,572,190.7,11,gothic; german; darkwave; deutsch; electronica; gothic metal; gothic rock; male vocalist,high-energy; upbeat; dark; vocal-forward,niche in sample,http://www.last.fm/music/Zeraphine
9638,Joachim Witt,1,25,25.0,0,,eclectic,niche in sample,http://www.last.fm/music/Joachim+Witt
9639,End of Green,1,22,22.0,5,gothic metal; german; gothic rock; metal,high-energy; dark,niche in sample,http://www.last.fm/music/End+of+Green
9640,Manuel Antoni,1,22,22.0,0,,eclectic,niche in sample,http://www.last.fm/music/Manuel+Antoni
9641,mono inc. & lisa middelhauve,1,21,21.0,0,,eclectic,niche in sample,http://www.last.fm/music/mono%2Binc.%2B%2526%2Blisa%2Bmiddelhauve
9642,Transvision Vamp,1,20,20.0,7,alternative dance; dream pop; female; female vocalists; new wave; pop; riot grrrl,upbeat; indie/alternative; vocal-forward,niche in sample,http://www.last.fm/music/Transvision+Vamp
9643,Eisheilig,1,19,19.0,5,german; gothic; gothic metal; gothic rock; metal,high-energy; dark,niche in sample,http://www.last.fm/music/Eisheilig
9644,The Dreamside,1,19,19.0,7,electronic; female fronted metal; female vocalists; goth; gothic; gothic metal; gothic rock,high-energy; upbeat; dark; vocal-forward,niche in sample,http://www.last.fm/music/The+Dreamside
9645,Schock,1,17,17.0,5,german; gothic; gothic metal; gothic rock; metal,high-energy; dark,niche in sample,http://www.last.fm/music/Schock
9646,Karat,1,475,475.0,1,german,eclectic,niche in sample,http://www.last.fm/music/Karat
9647,Manfred Mann,2,182,91.0,27,classic rock; 60s; oldies; 1960's; 1960s; 1964; 1965; 1966; 1968; 60's,high-energy,niche in sample,http://www.last.fm/music/Manfred+Mann
9648,The Butterfly Effect,2,593,296.5,5,alternative rock; hard rock; progressive rock; rock; triple j,high-energy; indie/alternative,niche in sample,http://www.last.fm/music/The+Butterfly+Effect
9649,Baroness,4,837,209.3,15,metal; post-rock; progressive metal; doom metal; instrumental; post-hardcore; post-metal; progressive rock; sludge; stoner metal,high-energy; indie/alternative; cinematic; dark,niche in sample,http://www.last.fm/music/Baroness
9650,Stone Gods,1,51,51.0,1,the new wave of classic rock,high-energy,niche in sample,http://www.last.fm/music/Stone+Gods
9651,stonecollar,1,36,36.0,5,groove; guitar riffage; heavy; melodic hard rock; southern,high-energy,niche in sample,http://www.last.fm/music/stonecollar
9652,Ірина Білик,1,3067,3067.0,0,,eclectic,niche in sample,http://www.last.fm/music/%D0%86%D1%80%D0%B8%D0%BD%D0%B0+%D0%91%D1%96%D0%BB%D0%B8%D0%BA
9653,Quentin Mosimann,1,1159,1159.0,0,,eclectic,niche in sample,http://www.last.fm/music/Quentin+Mosimann
9654,Natalia Oreiro,2,1404,702.0,5,good old times; great memories with my siss; lpa; oh so catchy; viaje de egresados,eclectic,niche in sample,http://www.last.fm/music/Natalia+Oreiro
9655,Amanda Lepore,1,516,516.0,2,nyc; slut wave,eclectic,niche in sample,http://www.last.fm/music/Amanda+Lepore
9656,Patricia Kaas,2,572,286.0,10,chanson francaise; europa; europe; france; french; german; melancholic; patricia kaas; pop; romantic,upbeat,niche in sample,http://www.last.fm/music/Patricia+Kaas
9657,Крихітка,1,264,264.0,0,,eclectic,niche in sample,http://www.last.fm/music/%D0%9A%D1%80%D0%B8%D1%85%D1%96%D1%82%D0%BA%D0%B0
9658,Despina Vandi,1,258,258.0,6,dance; female vocalists; house; pop; techno,upbeat; vocal-forward,niche in sample,http://www.last.fm/music/Despina+Vandi
9659,Лама,1,242,242.0,1,ukrainian,eclectic,niche in sample,http://www.last.fm/music/%D0%9B%D0%B0%D0%BC%D0%B0
9660,Danny Gokey,2,511,255.5,3,american idol; american idol 8; male vocalists,vocal-forward,niche in sample,http://www.last.fm/music/Danny+Gokey
9661,Alex Lambert,1,253,253.0,0,,eclectic,niche in sample,http://www.last.fm/music/Alex+Lambert
9662,Michael Johns,2,291,145.5,0,,eclectic,niche in sample,http://www.last.fm/music/Michael+Johns
9663,Matt Willis,1,129,129.0,7,pop rock; british; britpop; happy; pop; soundtrack to my life,high-energy; upbeat; cinematic,niche in sample,http://www.last.fm/music/Matt+Willis
9664,Mackenzie 1st,1,74,74.0,0,,eclectic,niche in sample,http://www.last.fm/music/Mackenzie+1st
9665,Flotation Toy Warning,1,9975,9975.0,0,,eclectic,niche in sample,http://www.last.fm/music/Flotation+Toy+Warning
9666,Moving Mountains,3,7819,2606.3,13,experimental; post-rock; alternative rock; indie; instrumental,high-energy; indie/alternative; cinematic,niche in sample,http://www.last.fm/music/Moving+Mountains
9667,Au4,1,6574,6574.0,1,post rock,high-energy,niche in sample,http://www.last.fm/music/Au4
9668,Ctrl-Alt-Delete,1,5489,5489.0,1,techno,upbeat,niche in sample,http://www.last.fm/music/Ctrl-Alt-Delete
9669,Chris Bathgate,1,3683,3683.0,2,folk; singer-songwriter,story-driven,niche in sample,http://www.last.fm/music/Chris+Bathgate
9670,Todd Barry,1,2643,2643.0,0,,eclectic,niche in sample,http://www.last.fm/music/Todd+Barry
9671,Border Patrol,1,2577,2577.0,3,metal; ska; ska metal,high-energy,niche in sample,http://www.last.fm/music/Border+Patrol
9672,Lights Out Asia,4,2998,749.5,20,post-rock; shoegaze; ambient; electronic; chillout; indie; instrumental; melancholy,high-energy; upbeat; chill; indie/alternative; cinematic,niche in sample,http://www.last.fm/music/Lights+Out+Asia
9673,The Helio Sequence,1,2113,2113.0,4,indie rock; electronic; seen live,high-energy; upbeat; indie/alternative,niche in sample,http://www.last.fm/music/The+Helio+Sequence
9674,Elvis Crespo,1,127,127.0,0,,eclectic,niche in sample,http://www.last.fm/music/Elvis+Crespo
9675,Pedra,1,79,79.0,0,,eclectic,niche in sample,http://www.last.fm/music/Pedra
9676,Varias,1,42,42.0,0,,eclectic,niche in sample,http://www.last.fm/music/Varias
9677,Sonny Black & Frank White,3,8665,2888.3,9,berlin; deutschrap; gangsta rap; german; german hiphop; german rap; hip hop; hip-hop; rap,beat-focused,niche in sample,http://www.last.fm/music/Sonny%2BBlack%2B%2526%2BFrank%2BWhite
9678,Pyranja,1,5565,5565.0,4,berlin; german; german hiphop; seen live,eclectic,niche in sample,http://www.last.fm/music/Pyranja
9679,Chakuza,3,5701,1900.3,2,hip hop; rap,beat-focused,niche in sample,http://www.last.fm/music/Chakuza
9680,Sookee,1,3270,3270.0,4,berlin; german; german hiphop; hiphop,eclectic,niche in sample,http://www.last.fm/music/Sookee
9681,Kool Savas,3,7152,2384.0,4,berlin; german; german hiphop; seen live,eclectic,niche in sample,http://www.last.fm/music/Kool+Savas
9682,The Rock,1,2034,2034.0,0,,eclectic,niche in sample,http://www.last.fm/music/The+Rock
9683,Lili,1,1993,1993.0,1,german,eclectic,niche in sample,http://www.last.fm/music/Lili
9684,Travie McCoy,7,4606,658.0,5,2010s; alternative rap; hip-hop; male vocalists; rap,indie/alternative; beat-focused; vocal-forward,niche in sample,http://www.last.fm/music/Travie+McCoy
9685,Jan Delay,2,3082,1541.0,10,funk; german; reggae; german hiphop; hamburg; hip hop; house,upbeat; groove-led; beat-focused,niche in sample,http://www.last.fm/music/Jan+Delay
9686,Samy Deluxe,1,1353,1353.0,5,german; german hiphop; hamburg; hiphop; makes me cry,eclectic,niche in sample,http://www.last.fm/music/Samy+Deluxe
9687,Absolute Beginner,1,1280,1280.0,4,german; german hiphop; hamburg; hiphop,eclectic,niche in sample,http://www.last.fm/music/Absolute+Beginner
9688,FILMharmonic Orchestra Prague,2,1328,664.0,0,,eclectic,niche in sample,http://www.last.fm/music/FILMharmonic+Orchestra+Prague
9689,Israel Kamakawiwo'ole,2,1133,566.5,13,acoustic; dreamy; folk; chill zone; hawaiian; mellow; polinesia; pretty; songs that make me sleepy,story-driven; chill,niche in sample,http://www.last.fm/music/Israel+Kamakawiwo%27ole
9690,Dynamite Deluxe,1,826,826.0,0,,eclectic,niche in sample,http://www.last.fm/music/Dynamite+Deluxe
9691,Dale Schacker,1,782,782.0,0,,eclectic,niche in sample,http://www.last.fm/music/Dale+Schacker
9692,Bodo Wartke,2,745,372.5,0,,eclectic,niche in sample,http://www.last.fm/music/Bodo+Wartke
9693,Das Bo,1,671,671.0,0,,eclectic,niche in sample,http://www.last.fm/music/Das+Bo
9694,Azad,2,733,366.5,16,german hiphop; deutsch rap; deutsche hip-hop; deutschrap; frankfurt am main; german; german hip hop; german hip-hop; hardcore; hardcore rap,high-energy; beat-focused,niche in sample,http://www.last.fm/music/Azad
9695,Russell Watson,1,219,219.0,0,,eclectic,niche in sample,http://www.last.fm/music/Russell+Watson
9696,Beginner,1,215,215.0,0,,eclectic,niche in sample,http://www.last.fm/music/Beginner
9697,Curse,1,209,209.0,4,german; german hiphop; hiphop,eclectic,niche in sample,http://www.last.fm/music/Curse
9698,Grand Magus,1,414,414.0,1,heavy metal,high-energy,niche in sample,http://www.last.fm/music/Grand+Magus
9699,Joan Baez,2,5576,2788.0,53,folk; female vocalists; singer-songwriter; 60s; classic rock; acoustic; covers; 70s; acoustic guitar; beautifulsad,high-energy; story-driven; vocal-forward,niche in sample,http://www.last.fm/music/Joan+Baez
9700,Nara Leão,4,2271,567.8,14,bossa nova; brazil; brazilian; female vocalists; 60s; better than lady gaga; brasil,vocal-forward,niche in sample,http://www.last.fm/music/Nara+Le%C3%A3o
9701,Francisca Valenzuela,2,1093,546.5,3,chile; piano; riot grrl,eclectic,niche in sample,http://www.last.fm/music/Francisca+Valenzuela
9702,Griffin House,1,242,242.0,5,90210; cesar; folk; mellow rock; singer-songwriter,high-energy; story-driven,niche in sample,http://www.last.fm/music/Griffin+House
9703,Etana,1,216,216.0,0,,eclectic,niche in sample,http://www.last.fm/music/Etana
9704,Joan Baez & Bob Dylan,1,212,212.0,5,folk; acoustic; icon; love,story-driven,niche in sample,http://www.last.fm/music/Joan%2BBaez%2B%2526%2BBob%2BDylan
9705,8 Femmes,1,208,208.0,0,,eclectic,niche in sample,http://www.last.fm/music/8+Femmes
9706,Violeta Parra,2,375,187.5,5,chile; devrim; folk; poetry; violeta,story-driven,niche in sample,http://www.last.fm/music/Violeta+Parra
9707,Ceumar,2,295,147.5,4,brasil; brazil; female vocalists; mpb,vocal-forward,niche in sample,http://www.last.fm/music/Ceumar
9708,Judy Collins,1,174,174.0,1,morning,eclectic,niche in sample,http://www.last.fm/music/Judy+Collins
9709,J. Tillman,4,1739,434.8,0,,eclectic,niche in sample,http://www.last.fm/music/J.+Tillman
9710,Rosario Mena,1,125,125.0,0,,eclectic,niche in sample,http://www.last.fm/music/Rosario+Mena
9711,Rose,1,124,124.0,5,chanson francaise; devrim; female vocalists; french; singer-songwriter,story-driven; vocal-forward,niche in sample,http://www.last.fm/music/Rose
9712,Luz Casal,1,115,115.0,0,,eclectic,niche in sample,http://www.last.fm/music/Luz+Casal
9713,Milton Nascimento,2,519,259.5,13,brasil; mpb; brazil; brazilian; love; male vocalists; musica popular brasileira,upbeat; vocal-forward,niche in sample,http://www.last.fm/music/Milton+Nascimento
9715,Tim and Eric,2,488,244.0,0,,eclectic,niche in sample,http://www.last.fm/music/Tim+and+Eric
9716,Buckethead,8,11353,1419.1,22,experimental; instrumental; progressive rock; avant-garde; guitar; guitar virtuoso; ambient; darkambient; progressive metal; rock,high-energy; chill; cinematic; dark,specialist favorite in sample,http://www.last.fm/music/Buckethead
9717,Paul Gilbert,1,159,159.0,7,guitar virtuoso; hard rock; heavy metal; instrumental rock; pop; symphonic rock,high-energy; upbeat; cinematic,niche in sample,http://www.last.fm/music/Paul+Gilbert
9718,Magnetic Man,4,651,162.8,3,ambient; dub; electronic,upbeat; chill,niche in sample,http://www.last.fm/music/Magnetic+Man
9719,Beth Ditto,1,105,105.0,3,electronic; female vocalists; house,upbeat; vocal-forward,niche in sample,http://www.last.fm/music/Beth+Ditto
9720,Natacha Atlas,3,996,332.0,5,arabic; world; world music,eclectic,niche in sample,http://www.last.fm/music/Natacha+Atlas
9721,Johanna Kurkela,1,59,59.0,0,,eclectic,niche in sample,http://www.last.fm/music/Johanna+Kurkela
9722,Birdy,1,53,53.0,0,,eclectic,niche in sample,http://www.last.fm/music/Birdy
9723,Ensemble,1,50,50.0,0,,eclectic,niche in sample,http://www.last.fm/music/Ensemble
9724,Anika Moa,2,803,401.5,4,brooke fraser; country; new zealand; nostalgic,story-driven,niche in sample,http://www.last.fm/music/Anika+Moa
9725,Diana Navarro,1,46,46.0,0,,eclectic,niche in sample,http://www.last.fm/music/Diana+Navarro
9726,Rosanna,1,41,41.0,0,,eclectic,niche in sample,http://www.last.fm/music/Rosanna
9727,Wild Beasts,6,2187,364.5,7,indie pop; british; indie; male vocalists; new wave; seen live,upbeat; indie/alternative; vocal-forward,niche in sample,http://www.last.fm/music/Wild+Beasts
9728,The Overtones,1,39,39.0,0,,eclectic,niche in sample,http://www.last.fm/music/The+Overtones
9729,Sunday Girl,2,403,201.5,2,electronic; female vocalists,upbeat; vocal-forward,niche in sample,http://www.last.fm/music/Sunday+Girl
9730,Benjamin Francis Leftwich,1,37,37.0,2,folk; letmelikeit,story-driven,niche in sample,http://www.last.fm/music/Benjamin+Francis+Leftwich
9731,Christian Walz,1,33,33.0,0,,eclectic,niche in sample,http://www.last.fm/music/Christian+Walz
9732,Fenech-Soler,2,206,103.0,0,,eclectic,niche in sample,http://www.last.fm/music/Fenech-Soler
9733,Jai Paul,1,32,32.0,0,,eclectic,niche in sample,http://www.last.fm/music/Jai+Paul
9734,Mustafa Sandal,3,6507,2169.0,21,arabic; male vocalists; turkish; 00s; 90s; catchy; dance; guys i would fuck; male; male vocalist,upbeat; vocal-forward,niche in sample,http://www.last.fm/music/Mustafa+Sandal
9735,Edvin Marton,1,3399,3399.0,4,arkadi; classical; instrumental; violin,cinematic,niche in sample,http://www.last.fm/music/Edvin+Marton
9736,Untouchable,1,2923,2923.0,2,asian; korean,eclectic,niche in sample,http://www.last.fm/music/Untouchable
9737,Superbus,3,3742,1247.3,9,french; alternative; catchy; chanson francaise; female vocalists; pop; superbus; world,upbeat; indie/alternative; vocal-forward,niche in sample,http://www.last.fm/music/Superbus
9738,dragon ball z,1,2174,2174.0,2,anime,eclectic,niche in sample,http://www.last.fm/music/dragon+ball+z
9739,Move,1,1958,1958.0,2,j-pop; japanese,upbeat,niche in sample,http://www.last.fm/music/Move
