artistID,artist_name,listener_count,total_listens,average_listens_per_listener,tag_assignment_count,top_tags,vibe_summary,popularity_tier,lastfm_url
714,Legião Urbana,61,27680,453.8,37,80s; rock; brazilian; brazilian rock; alternative rock; bizarro; brasil; brazil; classic; classic rock,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Legi%C3%A3o+Urbana
184,James Blunt,61,23910,392.0,105,pop; singer-songwriter; acoustic; male vocalists; british; britpop; indie; alternative; beautiful; chillout,upbeat; story-driven; chill; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/James+Blunt
2277,Feist,61,21972,360.2,105,indie; female vocalists; indie pop; singer-songwriter; folk; canadian; mellow; pop; acoustic; indie rock,high-energy; upbeat; story-driven; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Feist
1455,B.o.B,61,17718,290.5,25,hip-hop; rap; hip hop; love at first listen; <3; addictive; amazing; cool; duet; excellent reason for crying,beat-focused,specialist favorite in sample,http://www.last.fm/music/B.o.B
323,The Saturdays,60,54909,915.1,44,pop; british; dance; female vocalists; girl band; girl groups; pop rock; rnb; sexy; baranyiz loves it,high-energy; upbeat; groove-led; vocal-forward,well represented in sample,http://www.last.fm/music/The+Saturdays
2531,Morrissey,60,48397,806.6,127,british; alternative; indie; 80s; rock; seen live; post-punk; 90s; singer-songwriter; uk,high-energy; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Morrissey
978,Disturbed,60,44959,749.3,100,metal; nu metal; hard rock; rock; alternative; alternative metal; heavy metal; nu-metal; 90s; 90s rock,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Disturbed
355,Jason Mraz,60,40288,671.5,148,acoustic; pop; singer-songwriter; alternative; rock; indie; folk; love; male vocalists; mellow,high-energy; upbeat; story-driven; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Jason+Mraz
2523,Spice Girls,60,31309,521.8,121,pop; 90s; british; dance; female vocalists; guilty pleasures; seen live; 1990s; 90's; 90s pop,upbeat; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Spice+Girls
326,JoJo,60,23611,393.5,53,pop; female vocalists; jojo; rnb; american; favorites; female; soul; teen pop; catchy,upbeat; groove-led; vocal-forward,specialist favorite in sample,http://www.last.fm/music/JoJo
222,Modest Mouse,59,40203,681.4,85,indie rock; indie; alternative; rock; alternative rock; indie pop; awesome; sad; seen live; 90s,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Modest+Mouse
622,Sufjan Stevens,59,39491,669.3,98,folk; indie; singer-songwriter; alternative; acoustic; beautiful; indie folk; mellow; american; 00s,story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Sufjan+Stevens
1504,Sonic Youth,59,34222,580.0,105,alternative; experimental; post-punk; indie; indie rock; noise; rock; seen live; 80s; alternative rock,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Sonic+Youth
889,Cyndi Lauper,58,94551,1630.2,135,80s; pop; new wave; female vocalists; rock; dance; cover; female; singer-songwriter; alternative,high-energy; upbeat; story-driven; indie/alternative; vocal-forward,well represented in sample,http://www.last.fm/music/Cyndi+Lauper
1713,Dave Gahan,58,55944,964.6,133,electronic; alternative; new wave; synthpop; rock; british; depeche mode; dave gahan; synth pop; 00s,high-energy; upbeat; indie/alternative,well represented in sample,http://www.last.fm/music/Dave+Gahan
534,No Doubt,58,38608,665.7,137,alternative; pop; rock; 90s; female vocalists; alternative rock; pop rock; punk; ska; new wave,high-energy; upbeat; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/No+Doubt
428,The Libertines,58,37532,647.1,86,indie; indie rock; british; rock; alternative; britpop; punk; alternative rock; acoustic; amazing,high-energy; upbeat; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/The+Libertines
1122,The Police,58,29138,502.4,136,80s; rock; classic rock; new wave; british; pop; alternative; english; seen live; 1979 songs,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/The+Police
2020,Leighton Meester,57,75372,1322.3,75,gossip girl; pop; dance; female vocalists; leighton meester; <3; diva; electropop; love; 2010,upbeat; vocal-forward,well represented in sample,http://www.last.fm/music/Leighton+Meester
423,Bat for Lashes,57,42305,742.2,124,indie; alternative; female vocalists; folk; singer-songwriter; ambient; british; chillout; experimental; indie pop,upbeat; story-driven; chill; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Bat+for+Lashes
71,Dido,57,39172,687.2,102,female vocalists; pop; alternative; british; singer-songwriter; chillout; 90s; acoustic; electronic; female vocalist,upbeat; story-driven; chill; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Dido
1424,Cat Power,57,35947,630.6,108,folk; female vocalists; indie; singer-songwriter; alternative; acoustic; mellow; rock; alternative rock; blues,high-energy; story-driven; groove-led; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Cat+Power
330,T.I.,57,27607,484.3,49,hip-hop; rap; hip hop; dirty south; amazing; american; christina aguilera; dance; jams; male vocalists,upbeat; beat-focused; vocal-forward,specialist favorite in sample,http://www.last.fm/music/T.I.
632,Explosions in the Sky,57,24476,429.4,92,post-rock; instrumental; ambient; experimental; epic; beautiful; chillout; indie; indie rock; post rock,high-energy; chill; indie/alternative; cinematic,specialist favorite in sample,http://www.last.fm/music/Explosions+in+the+Sky
726,Apocalyptica,56,43644,779.4,116,instrumental; metal; symphonic metal; rock; heavy metal; finnish; gothic; alternative; apocalyptic; awesome,high-energy; indie/alternative; cinematic; dark,specialist favorite in sample,http://www.last.fm/music/Apocalyptica
851,Manic Street Preachers,56,36669,654.8,88,britpop; rock; indie; alternative rock; alternative; british; seen live; 90s; uk; 80s,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Manic+Street+Preachers
1062,Ladytron,56,33892,605.2,161,electronic; synthpop; electropop; electroclash; electro; electronica; female vocalists; dance; alternative; british,upbeat; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Ladytron
697,Sia,56,27597,492.8,108,female vocalists; indie; chillout; downtempo; trip-hop; electronic; beautiful; female vocalist; mellow; alternative,upbeat; chill; indie/alternative; beat-focused; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Sia
484,Ne-Yo,56,14332,255.9,53,rnb; hip-hop; pop; soul; dance; hip hop; male vocalists; 0 play yet; catchy; david guetta,upbeat; groove-led; beat-focused; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Ne-Yo
416,The National,55,49647,902.7,60,indie rock; indie; alternative; alternative rock; rock; seen live; love at first listen; post-punk; 00s; 2010,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/The+National
340,Cher,55,41552,755.5,106,pop; dance; female vocalists; 80s; 90s; cher; disco; rock; 70s; american,high-energy; upbeat; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Cher
440,Animal Collective,55,40234,731.5,86,experimental; indie; folk; indie rock; seen live; avant-garde; freak folk; new weird america; noise; ambient,high-energy; story-driven; chill; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Animal+Collective
472,3 Doors Down,55,29041,528.0,92,rock; alternative rock; alternative; hard rock; pop rock; romantic; 00s; acoustic; love; male vocalists,high-energy; upbeat; story-driven; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/3+Doors+Down
1242,The Beach Boys,55,22806,414.7,135,60s; classic rock; pop; rock; oldies; summer; surf; amazing; happy; rock n roll,high-energy; upbeat,specialist favorite in sample,http://www.last.fm/music/The+Beach+Boys
456,Jesse McCartney,54,64596,1196.2,62,pop; male vocalists; pop rock; jesse mccartney; american; cute; disney; male vocalist; rnb; addictive,high-energy; upbeat; groove-led; vocal-forward,well represented in sample,http://www.last.fm/music/Jesse+McCartney
1772,Norah Jones,54,34934,646.9,91,jazz; female vocalists; blues; singer-songwriter; chillout; pop; piano; soul; acoustic; easy listening,upbeat; story-driven; groove-led; chill; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Norah+Jones
1632,Metric,54,28106,520.5,105,indie; indie rock; female vocalists; canadian; rock; indie pop; alternative; alternative rock; electronic; fun,high-energy; upbeat; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Metric
2347,Van Halen,54,20205,374.2,107,hard rock; 80s; rock; classic rock; heavy metal; hair metal; glam metal; 1008; 1978; 1980,high-energy,specialist favorite in sample,http://www.last.fm/music/Van+Halen
554,The Kinks,54,16810,311.3,103,60s; classic rock; rock; british; british invasion; pop; 70s; hard rock; mod; rock and roll,high-energy; upbeat,specialist favorite in sample,http://www.last.fm/music/The+Kinks
923,Children of Bodom,53,70314,1326.7,100,melodic death metal; metal; death metal; finnish; power metal; finland; finnish metal; heavy metal; rock; alexi laiho,high-energy; dark,well represented in sample,http://www.last.fm/music/Children+of+Bodom
728,Eric Clapton,53,19637,370.5,128,classic rock; blues; blues rock; rock; guitar; acoustic; 70s; 90s; ballad; beautiful,high-energy; story-driven; groove-led,specialist favorite in sample,http://www.last.fm/music/Eric+Clapton
898,Tegan and Sara,52,56006,1077.0,89,indie; canadian; indie pop; indie rock; alternative; female vocalists; electronic; pop; rock; 90210,high-energy; upbeat; indie/alternative; vocal-forward,well represented in sample,http://www.last.fm/music/Tegan+and+Sara
204,Damien Rice,52,46061,885.8,101,acoustic; singer-songwriter; indie; folk; male vocalists; piano; beautiful; mellow; sad; alternative,story-driven; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Damien+Rice
1119,Faith No More,52,37375,718.8,71,rock; alternative rock; alternative; metal; 90s; hard rock; favorite; funk; mike patton; 90s rock,high-energy; groove-led; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Faith+No+More
489,Limp Bizkit,52,27179,522.7,79,nu metal; alternative; rock; metal; rapcore; acoustic; alternative rock; american; ballad; comedy,high-energy; story-driven; indie/alternative; beat-focused,specialist favorite in sample,http://www.last.fm/music/Limp+Bizkit
1414,Paul McCartney,52,25453,489.5,117,classic rock; british; rock; singer-songwriter; christmas; pop; 70s; 80s; acoustic; beautiful,high-energy; upbeat; story-driven,specialist favorite in sample,http://www.last.fm/music/Paul+McCartney
1398,Justice,52,20670,397.5,68,electronic; dance; electro; electronica; french; better than the original; bouncy; but the party dont stop; crazy; disco,upbeat,specialist favorite in sample,http://www.last.fm/music/Justice
2014,Lacuna Coil,52,18911,363.7,60,gothic metal; gothic; metal; female vocalists; female fronted metal; gothic rock; rock; female vocalist; alternative metal; bazarov,high-energy; indie/alternative; dark; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Lacuna+Coil
193,Tears for Fears,52,18280,351.5,116,80s; new wave; british; pop; synthpop; alternative; rock; synth pop; uk; 90s,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Tears+for+Fears
304,David Archuleta,51,86342,1693.0,46,american idol; pop; male vocalists; cute; david archuleta; love; rnb; 00s; addictive; american,upbeat; groove-led; vocal-forward,well represented in sample,http://www.last.fm/music/David+Archuleta
1803,Mötley Crüe,51,33624,659.3,135,hard rock; 80s; hair metal; heavy metal; rock; glam metal; glam rock; metal; seen live; 1980s,high-energy,specialist favorite in sample,http://www.last.fm/music/M%C3%B6tley+Cr%C3%BCe
251,Whitney Houston,51,32020,627.8,112,female vocalists; soul; rnb; 80s; ballad; pop; 90s; 90's; american; cover,upbeat; groove-led; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Whitney+Houston
1512,The Last Shadow Puppets,51,28029,549.6,68,indie; british; indie rock; rock; alternative; alternative rock; awesome; 0 play yet; acoustic; amazing,high-energy; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/The+Last+Shadow+Puppets
964,The Mars Volta,51,27175,532.8,99,progressive rock; experimental; alternative; rock; indie; progressive; psychedelic; psychedelic rock; hard rock; seen live,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/The+Mars+Volta
1515,The Fratellis,51,22756,446.2,74,indie; british; indie rock; rock; alternative; scottish; awesome; british indie; britpop; britrock,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/The+Fratellis
1376,White Lies,51,20674,405.4,82,indie rock; indie; alternative; post-punk; british; alternative rock; rock; acoustic; britpop; epic,high-energy; upbeat; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/White+Lies
732,Alice Cooper,51,19335,379.1,108,hard rock; classic rock; rock; heavy metal; 70s; shock rock; 80s; glam rock; 90s; alice cooper,high-energy,specialist favorite in sample,http://www.last.fm/music/Alice+Cooper
797,Emily Osment,51,9083,178.1,31,disney; pop; female vocalists; <3; electronic; boom boom supersonic boom; dance; electro pop; fight or flight; fodinha,upbeat; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Emily+Osment
1014,Erasure,50,83206,1664.1,96,80s; electronic; synth pop; synthpop; new wave; british; dance; 90s; pop; remix,upbeat,well represented in sample,http://www.last.fm/music/Erasure
197,Tom Waits,50,41316,826.3,128,blues; experimental; rock; singer-songwriter; folk; alternative; jazz; 70s; 80s; 90s,high-energy; story-driven; groove-led; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Tom+Waits
1206,Misfits,50,32827,656.5,50,punk; punk rock; horror punk; hardcore punk; horrorpunk; 00s; 50s rock revival; 80s; 90s; avant-garde,high-energy,specialist favorite in sample,http://www.last.fm/music/Misfits
604,Kings of Convenience,50,28188,563.8,65,indie; acoustic; chillout; norwegian; indie pop; mellow; piano; singer-songwriter; <3; alternative,upbeat; story-driven; chill; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Kings+of+Convenience
793,Hannah Montana,50,26748,535.0,27,pop; disney; female vocalists; pop rock; soundtrack; amazing; american; disneychannel; female vocalist; great memories with my siss,high-energy; upbeat; cinematic; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Hannah+Montana
250,Bob Marley,50,24482,489.6,54,reggae; 70s; jamaica; jamaican; relax; roots reggae; ska; 60s; all the best; best songs of the 70s,eclectic,specialist favorite in sample,http://www.last.fm/music/Bob+Marley
1151,Editors,50,22321,446.4,141,indie; indie rock; alternative; british; rock; new wave; post-punk; alternative rock; uk; 00s,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Editors
830,Atreyu,49,46466,948.3,79,metalcore; screamo; hardcore; metal; rock; alternative metal; emocore; nu metal; post-hardcore; 0 play yet,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Atreyu
162,God Is an Astronaut,49,32173,656.6,104,post-rock; instrumental; ambient; experimental; post rock; atmospheric; epic; beautiful; 00s; alternative,high-energy; chill; indie/alternative; cinematic,specialist favorite in sample,http://www.last.fm/music/God+Is+an+Astronaut
3411,M83,49,21065,429.9,109,electronic; shoegaze; indie; electronica; post-rock; ambient; alternative; amazing; beautiful; dream pop,high-energy; upbeat; chill; indie/alternative,specialist favorite in sample,http://www.last.fm/music/M83
1447,Lady Antebellum,49,20760,423.7,40,country; pop; beautiful; country pop; female vocalists; love; love songs; modern country; 00s; american,upbeat; story-driven; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Lady+Antebellum
180,Roxette,49,20046,409.1,85,80s; pop; rock; 90s; female vocalists; mellow; roxette; swedish; <3; 1992,high-energy; upbeat; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Roxette
99,INXS,49,18793,383.5,111,80s; rock; new wave; alternative; australian; pop; 90s; alternative rock; epic; favourites,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/INXS
506,Anathema,48,35700,743.8,62,doom metal; progressive metal; atmospheric; progressive rock; metal; melancholic; acoustic; ambient; anathema; atmospheric rock,high-energy; story-driven; chill; dark,specialist favorite in sample,http://www.last.fm/music/Anathema
1195,Alexisonfire,48,34637,721.6,38,post-hardcore; screamo; hardcore; emo; emocore; canadian; cover; melodic hardcore; not emo; post-ironic beardcore,high-energy,specialist favorite in sample,http://www.last.fm/music/Alexisonfire
1378,Jimmy Eat World,48,30983,645.5,85,alternative; alternative rock; rock; emo; indie; indie rock; seen live; one tree hill; pop punk; punk,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Jimmy+Eat+World
389,Enya,48,25020,521.3,95,new age; ambient; female vocalists; celtic; chillout; female; irish; ethereal; mellow; pop,upbeat; chill; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Enya
1091,AFI,48,23154,482.4,68,punk; alternative; punk rock; emo; rock; american; alternative rock; indie; 00s; 80s,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/AFI
167,Scissor Sisters,47,49521,1053.6,73,dance; pop; electronic; alternative; gay; glam; indie; glam rock; seen live; 00s,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Scissor+Sisters
1684,Aly & AJ,46,51641,1122.6,89,disney; female vocalists; pop; pop rock; amazing; american; rock; aj; aly; aly and aj,high-energy; upbeat; vocal-forward,well represented in sample,http://www.last.fm/music/Aly%2B%2526%2BAJ
493,Lostprophets,46,46295,1006.4,81,alternative; rock; alternative rock; emo; metal; seen live; 00s; awesome; awesomeness; bouncy,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Lostprophets
470,nevershoutnever!,46,43710,950.2,63,acoustic; indie; powerpop; pop; cute; indie pop; male vocalists; <3; acoustic rock; alternative,high-energy; upbeat; story-driven; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/nevershoutnever%21
815,Killswitch Engage,46,40428,878.9,72,metalcore; metal; hardcore; melodic death metal; rock; melodic metalcore; alternative metal; cm punk; death metal; hard rock,high-energy; indie/alternative; dark,specialist favorite in sample,http://www.last.fm/music/Killswitch+Engage
360,Shania Twain,46,33380,725.7,82,country; female vocalists; pop; 90s; dance; love songs; <3; 90's; canadian; shania twain,upbeat; story-driven; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Shania+Twain
383,Bad Religion,46,31078,675.6,47,punk; punk rock; rock; alternative; hardcore; 90s; political; seen live; american; classic,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Bad+Religion
1179,Billy Talent,46,31048,675.0,65,punk rock; alternative rock; rock; alternative; punk; canadian; awesome; 00s; 2006; 2009,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Billy+Talent
957,Blind Guardian,46,30095,654.2,63,power metal; heavy metal; speed metal; metal; symphonic metal; epic metal; german; 80s; bazarov; blind guardian,high-energy,specialist favorite in sample,http://www.last.fm/music/Blind+Guardian
734,Bruce Springsteen,46,23472,510.3,87,classic rock; rock; singer-songwriter; 80s; folk; 70s; sad; 1980; 1984; 1987,high-energy; story-driven,specialist favorite in sample,http://www.last.fm/music/Bruce+Springsteen
1866,Yellowcard,46,20893,454.2,50,rock; punk rock; pop punk; punk; alternative; alternative rock; 00s; american; colors; cool as,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Yellowcard
1873,Audioslave,46,18727,407.1,100,rock; alternative rock; alternative; hard rock; grunge; post-grunge; 00s; 90s; albums i own; alternative metal,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Audioslave
1145,Stone Sour,46,17862,388.3,91,metal; hard rock; nu metal; alternative metal; rock; acoustic; alternative; american; heavy metal; nu-metal,high-energy; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Stone+Sour
1418,Mogwai,46,17626,383.2,86,post-rock; instrumental; indie; alternative; ambient; electronic; experimental; indie rock; post rock; rock,high-energy; upbeat; chill; indie/alternative; cinematic,specialist favorite in sample,http://www.last.fm/music/Mogwai
2176,Michael Bublé,46,13813,300.3,63,jazz; swing; pop; canadian; classical; male vocalists; blues; chillout; cover; easy listening,upbeat; groove-led; chill; cinematic; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Michael+Bubl%C3%A9
527,Lil' Wayne,45,50645,1125.4,61,rap; hip-hop; hip hop; assertive; banger; beast; catchy; cool; crazy; crunk,beat-focused,well represented in sample,http://www.last.fm/music/Lil%27+Wayne
1705,Hans Zimmer,45,31254,694.5,62,soundtrack; instrumental; classical; composer; amazing; ambient; beautiful; breathtaking; chef musinum; choral,chill; cinematic,specialist favorite in sample,http://www.last.fm/music/Hans+Zimmer
1097,Patrick Wolf,45,31086,690.8,114,indie; singer-songwriter; alternative; electronic; british; folk; experimental; male vocalists; piano; amazing,upbeat; story-driven; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Patrick+Wolf
371,Skillet,45,30524,678.3,71,alternative; christian rock; alternative rock; rock; christian; alternative metal; awesome; jesus; <3; american,high-energy; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Skillet
485,Kelis,45,25380,564.0,67,rnb; dance; hip-hop; electronic; female vocalists; pop; soul; rap; 2010; alternative,upbeat; groove-led; indie/alternative; beat-focused; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Kelis
2080,NX Zero,45,19046,423.2,35,emo; hardcore; rock; brazilian; alternative rock; brazilian rock; brincando de ser taking back sunday; emocore; pop rock; brasil,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/NX+Zero
858,PJ Harvey,45,18706,415.7,129,female vocalists; alternative; singer-songwriter; indie; rock; alternative rock; british; indie rock; 90s; post-punk,high-energy; story-driven; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/PJ+Harvey
985,Blondie,45,18041,400.9,124,new wave; 80s; pop; female vocalists; 70s; rock; seen live; alternative; punk; 90s,high-energy; upbeat; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Blondie
1155,Hot Chip,45,17092,379.8,112,electronic; indie; electronica; british; electropop; electro; dance; indie rock; seen live; alternative,high-energy; upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Hot+Chip
1073,Kraftwerk,45,16706,371.2,146,electronic; electro; german; synthpop; electronica; 70s; dance; experimental; seen live; 80s,upbeat,specialist favorite in sample,http://www.last.fm/music/Kraftwerk
1110,Rush,44,34641,787.3,86,progressive rock; classic rock; rock; 70s; 80s; hard rock; canadian; progressive; seen live; 70ss,high-energy,specialist favorite in sample,http://www.last.fm/music/Rush
547,Kid Cudi,44,32234,732.6,41,rap; hip-hop; hip hop; amazing; 2008; 90210; american; dance; experimental; fantastic vocal,upbeat; beat-focused; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Kid+Cudi
986,Frank Sinatra,44,28125,639.2,68,jazz; swing; oldies; male vocalists; american; easy listening; 50s; christmas; pop; soundtrack,upbeat; groove-led; cinematic; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Frank+Sinatra
450,She Wants Revenge,44,16857,383.1,41,indie; alternative; post-punk; darkwave; indie rock; new wave; covers; seen live; alternative rock; complete sentences,high-energy; indie/alternative; dark,specialist favorite in sample,http://www.last.fm/music/She+Wants+Revenge
2605,Bonobo,44,14601,331.8,76,downtempo; trip-hop; chillout; ninja tune; lounge; acid jazz; ambient; electronic; abstract hip-hop; chill,upbeat; groove-led; chill; beat-focused,specialist favorite in sample,http://www.last.fm/music/Bonobo
195,Bright Eyes,43,113631,2642.6,89,indie; folk; acoustic; singer-songwriter; indie rock; alternative; love; mellow; rock; beautiful,high-energy; story-driven; indie/alternative,well represented in sample,http://www.last.fm/music/Bright+Eyes
1541,The Devil Wears Prada,43,90154,2096.6,33,metalcore; screamo; hardcore; christian; christian metalcore; death metal; death metalcore; deathcore; fromhell; melodic metal,high-energy; dark,well represented in sample,http://www.last.fm/music/The+Devil+Wears+Prada
1673,Tokio Hotel,43,65344,1519.6,77,rock; pop rock; alternative; pop; emo; german; alternative rock; pop punk; punk; <3,high-energy; upbeat; indie/alternative,well represented in sample,http://www.last.fm/music/Tokio+Hotel
2850,Underoath,43,51988,1209.0,74,screamo; hardcore; post-hardcore; metalcore; christian; emo; rock; alternative; awesome; black metal,high-energy; indie/alternative; dark,well represented in sample,http://www.last.fm/music/Underoath
524,Jeffree Star,43,46370,1078.4,43,electronic; dance; electro; electronica; glam; techno; 00s; amazing; american; beauty killer,upbeat,specialist favorite in sample,http://www.last.fm/music/Jeffree+Star
77,George Michael,43,29944,696.4,85,pop; 80s; 90s; dance; sexy; soul; british; christmas; gay; love songs,upbeat; groove-led,specialist favorite in sample,http://www.last.fm/music/George+Michael
1983,The Knife,43,28956,673.4,72,electronic; synthpop; swedish; electro; indie; dance; experimental; female vocalists; sexy; alternative,upbeat; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/The+Knife
1274,Sepultura,43,24811,577.0,80,thrash metal; heavy metal; metal; death metal; brazilian; seen live; groove metal; 80s; 90s; baixar,high-energy; dark,specialist favorite in sample,http://www.last.fm/music/Sepultura
1083,Siouxsie and the Banshees,43,23851,554.7,134,post-punk; 80s; new wave; punk; alternative; goth; gothic; female vocalists; british; rock,high-energy; indie/alternative; dark; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Siouxsie+and+the+Banshees
308,Kat DeLuna,43,20231,470.5,29,rnb; hip-hop; pop; dance; female; kat deluna; sexy; beat from dominicana; depre music; female vocalists,upbeat; groove-led; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Kat+DeLuna
997,The Human League,43,19603,455.9,178,new wave; 80s; synthpop; synth pop; electronic; new romantic; british; 90s; alternative; english,upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/The+Human+League
1580,Paris Hilton,43,13461,313.0,68,pop; dance; female vocalists; <3; brutal death metal; female vocalist; guilty pleasure; sexy; 00s; 2006,high-energy; upbeat; dark; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Paris+Hilton
1456,Far East Movement,43,11374,264.5,27,electronic; dance; hip-hop; electro hop; pop; rap; <3; 2010; catchy; fun,upbeat; beat-focused,specialist favorite in sample,http://www.last.fm/music/Far+East+Movement
813,As I Lay Dying,42,61163,1456.3,43,metalcore; hardcore; christian; melodic death metal; metal; christian metalcore; as i lay dying; death metal; electronic; fromhell,high-energy; upbeat; dark,well represented in sample,http://www.last.fm/music/As+I+Lay+Dying
3859,Daughtry,42,41447,986.8,50,alternative rock; rock; alternative; american idol; hard rock; christian; christian rock; male vocalists; american; american idol 5,high-energy; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Daughtry
1072,Martin L. Gore,42,39658,944.2,108,electronic; synthpop; british; new wave; synth pop; alternative; depeche mode; 80s; singer-songwriter; 00s,upbeat; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Martin+L.+Gore
1185,Alesana,42,35258,839.5,68,post-hardcore; screamo; hardcore; emocore; emo; awesome; 00s; acoustic; alternative; beautiful,high-energy; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Alesana
223,Band of Horses,42,30543,727.2,53,indie; rock; alternative; folk; indie rock; dream pop; indie folk; the vampire diaries; acoustic; alt-country,high-energy; upbeat; story-driven; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Band+of+Horses
1451,Girlicious,42,27570,656.4,30,pop; dance; rnb; bitches; <3; amazing; female vocalists; girl group; girls; grupo feminimo,upbeat; groove-led; vocal-forward,specialist favorite in sample,http://www.last.fm/music/Girlicious
437,She & Him,42,25748,613.0,68,indie; folk; singer-songwriter; female vocalists; indie pop; love at first listen; alternative; fun; 00s; 2008,upbeat; story-driven; indie/alternative; vocal-forward,specialist favorite in sample,http://www.last.fm/music/She%2B%2526%2BHim
1409,Calvin Harris,42,23497,559.5,74,dance; electronic; disco; electro; electronica; pop; 00s; british; indie; scottish,upbeat; indie/alternative,specialist favorite in sample,http://www.last.fm/music/Calvin+Harris
1394,The Chemical Brothers,42,21169,504.0,108,electronic; techno; dance; electronica; big beat; trance; trip-hop; alternative; british; chillout,upbeat; chill; indie/alternative; beat-focused,specialist favorite in sample,http://www.last.fm/music/The+Chemical+Brothers
